gains_matrix_front1,gains_matrix_front2,gains_matrix_front3,gains_matrix_front4,gains_matrix_front5,gains_matrix_front6,gains_matrix_front7,gains_matrix_front8,gains_matrix_front9,gains_matrix_front10,gains_matrix_front11,gains_matrix_front12,gains_matrix_front13,gains_matrix_front14,gains_matrix_front15,gains_matrix_front16,gains_matrix_front17,gains_matrix_front18,gains_matrix_front19,gains_matrix_front20,gains_matrix_front21,gains_matrix_front22,gains_matrix_front23,gains_matrix_front24,gains_matrix_front25,gains_matrix_front26,gains_matrix_front27,gains_matrix_front28,gains_matrix_front29,gains_matrix_front30,gains_matrix_front31,gains_matrix_front32,gains_matrix_front33,gains_matrix_front34,gains_matrix_front35,gains_matrix_front36,gains_matrix_front37,gains_matrix_front38,gains_matrix_front39,gains_matrix_front40,gains_matrix_front41,gains_matrix_front42,gains_matrix_front43,gains_matrix_front44,gains_matrix_front45,gains_matrix_front46,gains_matrix_front47,gains_matrix_front48,gains_matrix_front49,gains_matrix_front50,gains_matrix_front51,gains_matrix_front52,gains_matrix_front53,gains_matrix_front54,gains_matrix_front55,gains_matrix_front56,gains_matrix_front57,gains_matrix_front58,gains_matrix_front59,gains_matrix_front60,gains_matrix_front61,gains_matrix_front62,gains_matrix_front63,gains_matrix_front64,gains_matrix_front65,gains_matrix_front66,gains_matrix_front67,gains_matrix_front68,gains_matrix_front69,gains_matrix_front70,gains_matrix_front71,gains_matrix_front72,gains_matrix_front73,gains_matrix_front74,gains_matrix_front75,gains_matrix_front76,gains_matrix_front77,gains_matrix_front78,gains_matrix_front79,gains_matrix_front80,gains_matrix_front81,gains_matrix_front82,gains_matrix_front83,gains_matrix_front84,gains_matrix_front85,gains_matrix_front86,gains_matrix_front87,gains_matrix_front88,gains_matrix_front89,gains_matrix_front90,gains_matrix_front91,gains_matrix_front92,gains_matrix_front93,gains_matrix_front94,gains_matrix_front95,gains_matrix_front96,gains_matrix_front97,gains_matrix_front98,gains_matrix_front99,gains_matrix_front100,gains_matrix_front101,gains_matrix_front102,gains_matrix_front103,gains_matrix_front104,gains_matrix_front105,gains_matrix_front106,gains_matrix_front107,gains_matrix_front108,gains_matrix_front109,gains_matrix_front110,gains_matrix_front111,gains_matrix_front112,gains_matrix_front113,gains_matrix_front114,gains_matrix_front115,gains_matrix_front116,gains_matrix_front117,gains_matrix_front118,gains_matrix_front119,gains_matrix_front120,gains_matrix_front121,gains_matrix_front122,gains_matrix_front123,gains_matrix_front124,gains_matrix_front125,gains_matrix_front126,gains_matrix_front127,gains_matrix_front128
10000,1.38,0.0508951233680757,0.277091671172934,0.0103718859656931,1.18138450083501,0.0249204811923576,0.140237538628555,0.00699492235267887,0.00697794966719329,0.00696095735892389,0.00694394383235996,0.00692690740853308,0.0069098463209229,0.0068927587113176,0.00687564262572754,0.00685849601050883,0.00684131670895335,0.00682410245875639,0.00680685089101576,0.0067895595318025,0.00677222580794849,0.00675484705965435,0.00673742056402833,0.00671994357604137,0.00670241339713188,0.00668482748759978,0.00666718364820557,-0.00817787396121491,-0.00815155996992212,-0.00812526535575434,-0.00809899011421489,-0.00807273423821794,-0.00804649771659768,-0.00802028053175924,-0.00799408265597626,-0.00796790404555855,-0.00794174463165886,-0.00791560430578833,-0.00788948289699103,-0.00786338013587599,-0.00783729559793913,-0.00781122861425009,-0.00778517813071225,-0.00775914248630677,-0.00773311906338902,-0.00770710373977042,-0.0076810899878264,-0.00765506790185313,-0.00762901733635745,-0.00760296062750214,-0.00757691222895421,-0.00755088165428702,-0.00752487525847685,-0.00749889737654489,-0.00747295104633205,-0.00744703846797485,-0.00742116129620517,-0.00739532082652739,-0.00736951811401251,-0.00734375404930232,-0.00731802940742754,-0.0072923448793405,-0.00726670109245669,-0.00724109862419287,-0.00721553801103208,-0.00719001975473013,-0.00716454432668758,-0.0071391121711288,-0.00711372370750716,-0.00708837933240623,-0.00706307942109336,-0.00703782432883759,-0.00701261439206123,-0.00698744992937891,-0.00696233124253243,-0.00693725861726708,-0.0069122323241313,-0.006887252619243,-0.00686231974500079,-0.0068374339307588,-0.00681259539346673,-0.00678780433827068,-0.00676306095909211,-0.00673836543917111,-0.00671371795157687,-0.00668911865970548,-0.00666456771774399,-0.00664006527111469,-0.00661561145689447,-0.00659120640421178,-0.00656685023463218,-0.00654254306251647,-0.00651828499536297,-0.00649407613413555,-0.00646991657356868,-0.00644580640246712,-0.00642174570398785,-0.00639773455589455,-0.00637377303082034,-0.00634986119650751,-0.00632599911602892,-0.00630218684801011,-0.0062784244468335,-0.00625471196284003,-0.00623104944250416,-0.00620743692861792,-0.00618387446046004,-0.00616036207395195,-0.00613689980181419,-0.00611348767370343,-0.0060901257163633,-0.00606681395372407,-0.00604355240707856,-0.00602034109516027,-0.00599718003424942,-0.00597406923830924,-0.00595100871907645,-0.00592799848615138,-0.00590503854708424,-0.00588212890749266,-0.0058592695710998,-0.00583646053986131,-0.00581370181397482,-0.00579099339203363,-0.00576833527103836,-0.00574572744656163,-0.0057231699128183
10000,2.78,0.0439946622618448,0.215659234747708,0.0180752719916639,1.17424202685276,0.0469142259365938,0.24618776709132,0.0122601174144941,0.0122108070231172,0.0121614533415364,0.012112052370278,0.0120625999503279,0.0120130917663901,0.0119635233529817,0.0119138901041251,0.0118641872875743,0.0118144100647356,0.0117645535177135,0.0117146126852466,0.0116645826097107,0.0116144583978728,0.0115642352987021,0.0115139088023176,0.0114634747651011,0.0114129295671936,0.0113622703100754,0.01131149506382,-0.0166575878938655,-0.0165745997058562,-0.0164916770207883,-0.0164088192671803,-0.0163260257428695,-0.0162432955851527,-0.016160627734134,-0.0160780208877634,-0.0159954734467525,-0.0159129834472358,-0.0158305484787675,-0.015748165585141,-0.0156658311459075,-0.0155835407380451,-0.0155012889815206,-0.0154190693828065,-0.0153368742139117,-0.0152546945165174,-0.0151725204343999,-0.0150903423232424,-0.0150081536170278,-0.0149259575698279,-0.0148437824383684,-0.0147616522043759,-0.0146795873787497,-0.014597605625937,-0.0145157222592665,-0.0144339506392658,-0.0143523024967034,-0.014270788196027,-0.0141894169510165,-0.0141081970018333,-0.0140271357607458,-0.0139462399323454,-0.0138655156129613,-0.0137849683730947,-0.013704603325947,-0.0136244251845834,-0.0135444383097611,-0.0134646467501068,-0.0133850542760082,-0.0133056644083205,-0.0132264804428081,-0.013147505471061,-0.0130687423984767,-0.0129901939598322,-0.0129118627328269,-0.0128337511499375,-0.0127558615088684,-0.0126781959818026,-0.0126007566236536,-0.0125235453794534,-0.0124465640910281,-0.0123698145030428,-0.0122932982685003,-0.0122170169537821,-0.0121409720432779,-0.0120651649436613,-0.0119895969878486,-0.0119142694386766,-0.0118391834923282,-0.0117643402815385,-0.011689740878594,-0.0116153862981483,-0.0115412774998713,-0.0114674153909428,-0.0113938008283988,-0.0113204346213671,-0.0112473175331471,-0.0111744502832178,-0.011101833549104,-0.0110294679681726,-0.0109573541393107,-0.0108854926245436,-0.0108138839505508,-0.0107425286101287,-0.0106714270635337,-0.0106005797398285,-0.0105299870381035,-0.0104596493286779,-0.0103895669542073,-0.0103197402307419,-0.0102501694488081,-0.010180854874302,-0.0101117967494697,-0.0100429952937588,-0.00997445070468126,-0.00990616315860901,-0.00983813281152317,-0.00977035979973307,-0.00970284424060876,-0.00963558623320699,-0.00956858585892107,-0.00950184318209241,-0.00943535825052364,-0.00936913109611952,-0.00930316173542503,-0.00923745016995216,-0.00917199638656145,-0.00910680035929126
10000,5.56,0.0331709022132177,0.154565687893481,0.0295239434323245,1.14851750746196,0.0843636425117081,0.405705721643155,0.0201601281488697,0.0200349769778379,0.0199098289722418,0.0197846805235801,0.0196595280315739,0.0195343679275021,0.0194091967014313,0.0192840109338613,0.0191588073323771,0.0190335827739713,0.0189083343537918,0.0187830594411686,0.0186577557438873,0.0185324213818141,0.0184070549711287,0.0182816557206043,0.0181562235415889,0.0180307591735914,0.0179052643276833,0.0177797418502876,-0.034782915758137,-0.0345454870989277,-0.0343082427783709,-0.0340711805303789,-0.0338342978704357,-0.0335975920851167,-0.0333610602254627,-0.0331246991063965,-0.0328885053152278,-0.0326524752334478,-0.0324166050775914,-0.0321808909670733,-0.0319453290297827,-0.0317099155601148,-0.0314746472493652,-0.0312395215155069,-0.0310045369689137,-0.0307696940634734,-0.0305349959998819,-0.0303004499712776,-0.0300660688728177,-0.0298318736391675,-0.0295978964308627,-0.0293641686532343,-0.0291307209595701,-0.0288975832500015,-0.0286647846685199,-0.028432353599749,-0.0282003176665017,-0.0279687037287607,-0.0277375378844213,-0.0275068454719515,-0.0272766510749642,-0.0270469785286386,-0.0268178509278461,-0.026589290636831,-0.0263613193002498,-0.0261339578553996,-0.0259072265454438,-0.025681144933478,-0.025455731917265,-0.0252310057444885,-0.025006984028409,-0.0247836837637894,-0.0245611213429799,-0.0243393125720825,-0.0241182726871035,-0.0238980163700281,-0.0236785577647457,-0.0234599104927964,-0.0232420876688655,-0.023025101916009,-0.0228089653805844,-0.0225936897468404,-0.0223792862511686,-0.022165765695989,-0.0219531384632654,-0.0217414145276368,-0.0215306034691803,-0.0213207144857575,-0.0211117564050061,-0.0209037376959208,-0.0206966664800802,-0.0204905505424864,-0.0202853973420279,-0.0200812140215927,-0.0198780074178277,-0.0196757840705444,-0.0194745502318006,-0.0192743118746389,-0.0190750747015377,-0.0188768441525107,-0.0186796254129523,-0.0184834234211781,-0.0182882428756573,-0.0180940882420493,-0.0179009637599149,-0.0177088734491988,-0.0175178211164885,-0.0173278103610276,-0.0171388445805175,-0.0169509269766904,-0.016764060560699,-0.0165782481582878,-0.0163934924148,-0.0162097957999896,-0.0160271606126475,-0.0158455889851442,-0.015665082887627,-0.0154856441323159,-0.0153072743774307,-0.0151299751311331,-0.0149537477552485,-0.0147785934688725,-0.0146045133519228,-0.014431508348466,-0.0142595792699602,-0.0140887267985814,-0.0139189514900286,-0.0137502537770286
10000,8.33,0.0291934120919051,0.13346845094785,0.0396407643489874,1.15432113543024,0.119374001586106,0.543701367539703,0.0269722353820189,0.0267595667027689,0.0265470627664597,0.0263347241727853,0.0261225517174599,0.025910546418487,0.0256987095454563,0.0254870426522135,0.0252755476132916,0.0250642266645394,0.024853082448437,0.0246421180646507,0.0244313371264507,0.0242207438236941,0.0240103429931693,0.0238001401972054,0.0235901418115674,0.0233803551238044,0.0231707884433723,0.0229614512250455,-0.0575433878952705,-0.0570843385207057,-0.0566256851407776,-0.0561674278758824,-0.055709567033932,-0.0552521031602503,-0.0547950370981232,-0.0543383700621146,-0.0538821037266615,-0.0534262403329382,-0.0529707828175684,-0.0525157349674129,-0.0520611016055072,-0.0516068888141437,-0.0511531042022632,-0.0506997572256623,-0.0502468595701244,-0.0497944256095209,-0.0493424729531568,-0.0488910230993703,-0.0484401022155794,-0.0479897420687595,-0.0475399811348684,-0.0470908597195072,-0.0466424196390243,-0.0461947039363443,-0.0457477566277718,-0.0453016224774637,-0.044856346796644,-0.0444119752649442,-0.0439685537715642,-0.0435261282741853,-0.0430847446738163,-0.0426444487038908,-0.0422052858322054,-0.0417673011743501,-0.0413305394174752,-0.0408950447533377,-0.0404608608196816,-0.0400280306491175,-0.0395965966247296,-0.0391666004417226,-0.0387380830745211,-0.0383110847487251,-0.0378856449174556,-0.0374618022416404,-0.0370395945737952,-0.0366190589450052,-0.0362002315547058,-0.035783147763003,-0.0353678420852762,-0.0349543481887762,-0.0345426988910504,-0.0341329261599585,-0.0337250611151292,-0.0333191340306825,-0.032915174339061,-0.0325132106358823,-0.0321132706856477,-0.0317153814282067,-0.031319568985937,-0.0309258586714375,-0.0305342749958366,-0.0301448416774337,-0.0297575816507783,-0.0293725170760454,-0.0289896693487024,-0.028609059109374,-0.0282307062539082,-0.0278546299435555,-0.0274808486153638,-0.0271093799924422,-0.0267402410946149,-0.0263734482487739,-0.0260090170994484,-0.0256469626192903,-0.0252872991196512,-0.0249300402609312,-0.0245751990631077,-0.0242227879159983,-0.0238728185896562,-0.0235253022445154,-0.0231802494415621,-0.0228376701524418,-0.0224975737693546,-0.0221599691149329,-0.0218248644520754,-0.0214922674935347,-0.0211621854115082,-0.0208346248471061,-0.0205095919197246,-0.0201870922361872,-0.0198671308998902,-0.0195497125199609,-0.0192348412201687,-0.0189225206470702,-0.018612753980297,-0.0183055439389983,-0.0180008927895179,-0.0176988023585554
10000,11.11,0.0263666174196291,0.119553357337694,0.0473584022733788,1.1367802662573,0.148351605200696,0.650065065745535,0.0322106127676366,0.0319183643742928,0.0316265141833624,0.0313350685782232,0.0310440342694895,0.0307534183169164,0.0304632281534671,0.030173471611811,0.0298841569535517,0.0295952929015254,0.02930688867555,0.0290189540320543,0.028731499308072,0.0284445354701444,0.0281580741687442,0.0278721277989076,0.02758670956785,0.0273018335704313,0.0270175148734502,0.0267337696098571,-0.0845173272987307,-0.0837877871128968,-0.0830589668406428,-0.0823308736853505,-0.0816035155801765,-0.0808769012598688,-0.0801510403394397,-0.0794259434003318,-0.0787016220847649,-0.0779780891990148,-0.077255358826441,-0.0765334464511543,-0.0758123690932866,-0.0750921454569185,-0.0743727960918009,-0.0736543435701148,-0.072936812679622,-0.072220230634642,-0.0715046273064776,-0.0707900354749956,-0.0700764911031899,-0.0693640336368233,-0.0686527063312644,-0.0679425570345191,-0.0672336375857751,-0.0665260032769778,-0.0658197123706271,-0.0651148256677191,-0.0644114061204771,-0.0637095184849878,-0.0630092290095255,-0.0623106051546712,-0.0616137153418812,-0.0609186287274123,-0.0602254149989601,-0.0595341441925678,-0.0588448865276948,-0.0581577122585191,-0.0574726915397976,-0.0567898943057838,-0.0561093901608455,-0.0554312482806119,-0.0547555373225995,-0.0540823253453275,-0.0534116797351483,-0.052743667140012,-0.0520783534095062,-0.0514158035405823,-0.0507560816284691,-0.0500992508222526,-0.0494453732847366,-0.048794510156232,-0.0481467215218942,-0.0475020663823598,-0.0468606026273517,-0.046222387012115,-0.0455874751363325,-0.0449559214254732,-0.0443277791142554,-0.0437031002322266,-0.0430819355911506,-0.0424643347742187,-0.0418503461268126,-0.0412400167489553,-0.0406333924890326,-0.0400305179390125,-0.0394314364307698,-0.0388361900337909,-0.0382448195538003,-0.0376573645326743,-0.0370738632491006,-0.0364943527203551,-0.0359188687049559,-0.0353474457060122,-0.0347801169755571,-0.0342169145194783,-0.0336578691032901,-0.0331030102584264,-0.0325523662893204,-0.0320059642809212,-0.0314638301069466,-0.0309259884384902,-0.0303924627533267,-0.0298632753455003,-0.0293384473354658,-0.0288179986806026,-0.0283019481862726,-0.0277903135169636,-0.0272831112079668,-0.0267803566774981,-0.0262820642387731,-0.0257882471126092,-0.0252989174402936,-0.0248140862967458,-0.0243337637034081,-0.0238579586423749,-0.0233866790697307,-0.0229199319290903,-0.0224577231657078,-0.0220000577771551
10000,13.88,0.0201928374178555,0.0918686793032846,0.0469877262345611,0.98755704486977,0.153924009668786,0.65923133167573,0.0326601863458198,0.0323592923058742,0.0320588929097394,0.0317589968944588,0.0314596132990891,0.0311607514764166,0.0308624211057695,0.0305646322070879,0.0302673951564336,0.0299707207031432,0.0296746199888569,0.0293791045686793,0.0290841864347638,0.028789878042643,0.0284961923406688,0.0282031428029644,0.0279107434663385,0.0276190089716602,0.0273279546102498,0.0270375963759005,-0.103672153729386,-0.102798425142945,-0.101925619828178,-0.101053749992231,-0.100182828679329,-0.0993128698122247,-0.0984438882340567,-0.0975758997503585,-0.0967089211709852,-0.0958429703516153,-0.094978066234478,-0.0941142288878934,-0.0932514795441518,-0.0923898406351959,-0.0915293358255091,-0.0906699900415263,-0.0898118294967865,-0.0889548817119964,-0.0880991755290214,-0.0872447411177583,-0.0863916099746666,-0.0855398149116593,-0.0846893900339089,-0.0838403747102605,-0.0829928129723935,-0.0821467529746292,-0.0813022465082917,-0.0804593485649674,-0.0796181169436683,-0.078778611897286,-0.0779408958142377,-0.0771050329316105,-0.076271089076415,-0.0754391314319926,-0.074609228326846,-0.0737814490434932,-0.0729558636451528,-0.0721325428183543,-0.0713115577297148,-0.0704929798953399,-0.0696768810615185,-0.0688633330954032,-0.0680524078846782,-0.067244177245202,-0.0664387128357714,-0.0656360860793083,-0.0648363680897094,-0.0640396296039068,-0.0632459409184633,-0.0624553718304139,-0.0616679915818505,-0.0608838688079442,-0.0601030714881153,-0.0593256669000446,-0.058551721576344,-0.0577813012636714,-0.0570144708841322,-0.0562512944987506,-0.0554918352730295,-0.0547361554442814,-0.0539843162907959,-0.0532363781027492,-0.0524924001546652,-0.051752440679499,-0.0510165568441752,-0.0502848047266363,-0.049557239294285,-0.0488339143837894,-0.0481148826822362,-0.0474001957095813,-0.0466899038024435,-0.0459840560990315,-0.0452827005253952,-0.0445858837827873,-0.0438936513363675,-0.0432060474047751,-0.0425231149511021,-0.0418448956747791,-0.0411714300046982,-0.0405027570931783,-0.0398389148112163,-0.0391799397444456,-0.0385258671904001,-0.0378767311565052,-0.0372325643590369,-0.0365933982229945,-0.0359592628829827,-0.0353301871846812,-0.0347061986873733,-0.0340873236672227,-0.0334735871212135,-0.0328650127719873,-0.032261623073212,-0.0316634392160118,-0.0310704811354368,-0.0304827675180121,-0.0299003158109284,-0.0293231422290226,-0.0287512617660206,-0.0281846881754836
10000,16.67,0.0159657023365961,0.0729288295319548,0.0454846743446538,0.854270554576799,0.154210747544281,0.651029447849225,0.0322557980398149,0.0319606301496971,0.0316659778016134,0.0313718503381156,0.0310782573705238,0.0307852087851332,0.0304927147499989,0.030200785722406,0.0299094324571423,0.0296186660157105,0.0293284977766283,0.0290389394469857,0.0287500030754477,0.0284617010669096,0.0281740461990375,0.0278870516409503,0.0276007309743256,0.0273150982172417,0.0270301678511003,0.0267459548510061,-0.122451411025586,-0.121451273790138,-0.120452220337989,-0.119454265892562,-0.118457426479441,-0.117461718941565,-0.116467160951823,-0.115473771022679,-0.114481568512381,-0.113490573627283,-0.112500807419731,-0.111512291780991,-0.110525049428577,-0.109539103887353,-0.108554479463669,-0.107571201211801,-0.10658929489187,-0.105608786918353,-0.104629704298272,-0.103652074558059,-0.102675925657987,-0.101701285893114,-0.100728183779454,-0.0997566532098338,-0.0987867328892713,-0.0978184658258924,-0.0968518988720755,-0.0958870823109178,-0.094924069483561,-0.0939629164533025,-0.0930036817027497,-0.0920464258606283,-0.0910912114551855,-0.0901381026913548,-0.0891871652491583,-0.088238466101067,-0.0872920733462243,-0.0863480560596582,-0.0854064841548283,-0.0844674282579716,-0.0835309595929215,-0.0825971498751392,-0.0816660712139588,-0.080737796022013,-0.0798123969310342,-0.0788899467132572,-0.077970518207782,-0.0770541842512896,-0.0761410176126199,-0.0752310909307721,-0.0743244766559217,-0.073421246993147,-0.0725214738485447,-0.071625228777543,-0.0707325829351606,-0.0698436070280406,-0.0689583712681635,-0.0680769453280423,-0.0671993982973767,-0.0663257986410425,-0.0654562141583485,-0.0645907119435608,-0.0637293583476164,-0.0628722189410321,-0.062019358477943,-0.0611708408613022,-0.0603267291092413,-0.0594870853225708,-0.0586519706534154,-0.0578214452750187,-0.056995568352712,-0.056174398016042,-0.0553579913321005,-0.0545464042799508,-0.0537396917264395,-0.052937907402993,-0.0521411038837594,-0.0513493325649405,-0.0505626436452986,-0.0497810861079024,-0.0490047077031279,-0.0482335549327826,-0.0474676730354765,-0.0467071059732691,-0.0459518964193895,-0.0452020857471988,-0.0444577140203269,-0.0437188199839368,-0.042985441057145,-0.042257613326552,-0.041535371540899,-0.0408187491067313,-0.0401077780852565,-0.0394024891902602,-0.0387029117866269,-0.0380090738905262,-0.0373210021714912,-0.0366387219487139,-0.0359622572014828,-0.0352916305306592
10000,19.44,0.0142770365944313,0.0652238745704785,0.0461663264275946,0.785988950922964,0.159928970125039,0.666883404895887,0.0330356836679402,0.0327277486022022,0.0324203754517851,0.0321135748967541,0.0318073578965194,0.0315017356936151,0.0311967198178527,0.0308923220909363,0.0305885546316417,0.0302854298616705,0.0299829605123038,0.0296811596319967,0.0293800405950663,0.0290796171116459,0.028779903239092,0.0284809133950545,0.0281826623724349,0.027885165356485,0.0275884379443168,0.0272924961671234,-0.149047455486324,-0.147830706024799,-0.146615301200812,-0.145401261068486,-0.144188606544427,-0.142977359404523,-0.141767542276371,-0.140559178626916,-0.139352292744809,-0.138146909716999,-0.136943055399047,-0.135740756378578,-0.134540039931343,-0.133340933969246,-0.132143466979708,-0.130947667955716,-0.129753566315846,-0.128561191813557,-0.127370574434973,-0.126181744284402,-0.124994731456769,-0.123809565896125,-0.122626277239366,-0.12144490143199,-0.120265480094766,-0.119088059951572,-0.117912692312819,-0.116739432609278,-0.115568339971562,-0.114399476850834,-0.113232908676765,-0.112068703548957,-0.11090693195852,-0.109747666536626,-0.108590981827232,-0.107436954081377,-0.106285661070707,-0.105137181918065,-0.103991596943244,-0.102848987522094,-0.101709435957496,-0.100573025360667,-0.099439839541615,-0.0983099629075604,-0.0971834803683243,-0.0960604772477608,-0.0949410392004493,-0.0938252521329616,-0.0927132021290559,-0.0916049753782866,-0.0905006581075267,-0.0894003365150588,-0.0883040967068275,-0.0872120246346017,-0.0861242060358258,-0.0850407263748745,-0.0839616707856669,-0.0828871240153673,-0.0818171703692311,-0.0807518936563237,-0.0796913771363174,-0.0786357034670512,-0.0775849546530599,-0.076539211994914,-0.0754985560394867,-0.0744630665311472,-0.0734328223638338,-0.0724079015340987,-0.0713883810951543,-0.070374337112011,-0.0693658446176227,-0.0683629775702378,-0.0673658088118435,-0.0663744100279085,-0.0653888517083331,-0.0644092031097537,-0.0634355322191575,-0.06246790571886,-0.0615063889530301,-0.0605510458954675,-0.0596019391189474,-0.0586591297662366,-0.0577226775223311,-0.056792640588472,-0.0558690756575622,-0.0549520378912725,-0.0540415808986645,-0.0531377567163682,-0.0522406157903509,-0.0513502069593269,-0.0504665774395889,-0.0495897728115398,-0.0487198370075513,-0.0478568123017589,-0.0470007393007756,-0.0461516569362175,-0.0453096024599572,-0.0444746114383235,-0.0436467177559486,-0.0428259535834089
10000,22.22,0.011066298702247,0.0509259180593336,0.0419152215081404,0.654349700987541,0.148910432701681,0.619244744473256,0.0306907867964863,0.0304197929828958,0.030149264273645,0.0298792093803118,0.029609637237019,0.0293405570022776,0.0290719780610019,0.0288039100267518,0.0285363627442672,0.028269346292363,0.0280028709872648,0.0277369473864715,0.0274715862932417,0.0272067987618097,0.0269425961034476,0.0266789898935017,0.0264159919795423,0.0261536144907799,0.0258918698489128,0.0256307707805873,-0.161496462436103,-0.160254041867171,-0.159012950544547,-0.157773206789475,-0.156534829609599,-0.155297838685941,-0.154062254355899,-0.152828097591936,-0.151595389975662,-0.150364153666992,-0.149134411368015,-0.147906186281204,-0.146679502061685,-0.145454382763097,-0.144230852776736,-0.143008936763566,-0.141788659578704,-0.140570046187972,-0.13935312157614,-0.138137910646409,-0.136924438110744,-0.135712728370632,-0.134502805387863,-0.133294698385176,-0.13208844134644,-0.13088407256439,-0.129681634231748,-0.128481172071899,-0.127282735005462,-0.126086374849448,-0.124892146045897,-0.12370010541721,-0.122510311945399,-0.121322826572977,-0.120137712023148,-0.118955032637362,-0.117774854228181,-0.116597243945934,-0.115422270157478,-0.114250002335686,-0.113080510958347,-0.111913867415309,-0.110750143922829,-0.109589413444196,-0.108431749615694,-0.107277226677266,-0.106125919407064,-0.104977903059398,-0.103833253305554,-0.102692046176884,-0.10155435800995,-0.100420265393174,-0.0992898451149992,-0.0981631741128342,-0.0970403294231534,-0.0959213881320411,-0.0948064273263876,-0.093695524045525,-0.0925887552330684,-0.0914861976892693,-0.0903879280233787,-0.0892940226063789,-0.0882045575238869,-0.0871196085292812,-0.0860392509971089,-0.084963559876726,-0.0838926096462797,-0.082826474267072,-0.0817652271383383,-0.0807089410524419,-0.0796576881507761,-0.0786115398800167,-0.0775705669492142,-0.0765348392876137,-0.0755044260031117,-0.0744793953416695,-0.0734598146477268,-0.0724457503253671,-0.0714372678006576,-0.0704344314849868,-0.0694373047396166,-0.0684459498413963,-0.0674604279495271,-0.0664807990737782,-0.0655071220437594,-0.0645394544799453,-0.0635778527656044,-0.0626223720203018,-0.0616730660745818,-0.0607299874467096,-0.0597931873196478,-0.0588627155208243,-0.057938620502268,-0.0570209493227639,-0.0561097476310366,-0.055205059651004,-0.0543069281650277,-0.0534153945221386,-0.0525304985833253,-0.0516522788807156
10000,25,0.00825585549947394,0.0383862902321525,0.0366852387191507,0.527651278923032,0.13327017059254,0.555389864700919,0.0275449682480507,0.0273207850404455,0.0270969496787812,0.0268734683906911,0.0266503475658062,0.026427593756704,0.0262052136799223,0.0259832142170693,0.0257616024160671,0.0255403854925695,0.0253195708315976,0.0250991659894473,0.0248791786959202,0.0246596168569404,0.024440488557624,0.0242218020658749,0.0240035658365823,0.023785788516514,0.0235684789499914,0.0233516461854517,-0.166941921008687,-0.165755099521596,-0.164569485470587,-0.163385093384793,-0.162201938294151,-0.161020035715197,-0.159839401633943,-0.158660052485571,-0.157482005130761,-0.156305276828484,-0.155129885205086,-0.153955848219418,-0.15278318412385,-0.151611911420987,-0.150442048815833,-0.149273615163264,-0.148106629410563,-0.146941110534903,-0.145777077475454,-0.144614549060049,-0.143453543926198,-0.142294080436217,-0.141136176586363,-0.139979854264404,-0.138825138899352,-0.137672059144182,-0.136520646588698,-0.135370935500007,-0.134222962588145,-0.133076766794596,-0.131932389101562,-0.130789872360111,-0.129649261135259,-0.128510601566463,-0.127373941241765,-0.126239329084381,-0.125106815250201,-0.123976451035107,-0.122848288790966,-0.121722381849251,-0.12059878445135,-0.119477551684796,-0.118358739424508,-0.117242404278472,-0.116128603537145,-0.115017395126048,-0.113908837561082,-0.112802989906012,-0.111699911731801,-0.110599663077441,-0.109502304411925,-0.108407896597063,-0.107316500851059,-0.106228178712478,-0.105142992004513,-0.104061002799452,-0.102982273383113,-0.101906866219343,-0.10083484391429,-0.0997662691806034,-0.0987012048013782,-0.0976397135939352,-0.0965818583733816,-0.0955277019159516,-0.0944773069222024,-0.0934307359799891,-0.0923880515274412,-0.0913493158157132,-0.090314590871858,-0.0892839384616148,-0.0882574200522997,-0.0872350967760091,-0.0862170293926706,-0.0852032782537654,-0.084193903265979,-0.0831889638555751,-0.0821885189331027,-0.0811926268584733,-0.0802013454067997,-0.0792147317346542,-0.0782328423473238,-0.0772557330664175,-0.0762834589985497,-0.0753160745044613,-0.0743536331696258,-0.0733961877752858,-0.072443790270418,-0.0714964917448752,-0.0705543424038957,-0.0696173915423763,-0.0686856875218737,-0.0677592777472638,-0.0668382086454327,-0.0659225256453953,-0.0650122731579512,-0.0641074945569327,-0.0632082321639878,-0.0623145272376538,-0.0614264199368642,-0.0605439493301627
